"X_id","RSN","YEAR_REGISTERED","YEAR_EVALUATED","YEAR_BUILT","PROPERTY_TYPE","WARD","WARDNAME","SITE_ADDRESS","CONFIRMED_STOREYS","CONFIRMED_UNITS","EVALUATION_COMPLETED_ON","SCORE","RESULTS_OF_SCORE","NO_OF_AREAS_EVALUATED","ENTRANCE_LOBBY","ENTRANCE_DOORS_WINDOWS","SECURITY","STAIRWELLS","LAUNDRY_ROOMS","INTERNAL_GUARDS_HANDRAILS","GARBAGE_CHUTE_ROOMS","GARBAGE_BIN_STORAGE_AREA","ELEVATORS","STORAGE_AREAS_LOCKERS","INTERIOR_WALL_CEILING_FLOOR","INTERIOR_LIGHTING_LEVELS","GRAFFITI","EXTERIOR_CLADDING","EXTERIOR_GROUNDS","EXTERIOR_WALKWAYS","BALCONY_GUARDS","WATER_PEN_EXT_BLDG_ELEMENTS","PARKING_AREA","OTHER_FACILITIES","GRID","LATITUDE","LONGITUDE","X","Y"
2973412,4152866,2017,2019,1978,"PRIVATE",22,"Scarborough-Agincourt","125 BAMBURGH CRCL",20,332,"2019-12-10",93,"Evaluation needs to be conducted in 3 years",19,5,4,5,5,4,5,4,4,5,NA,4,5,5,5,5,5,5,4,4,5,"E2221",43.813091096,-79.32561213,318813.837,4852362.223
2973413,4152864,2017,2019,1974,"PRIVATE",22,"Scarborough-Agincourt","10 BRIDLETOWNE CRCL",14,175,"2019-12-10",87,"Evaluation needs to be conducted in 3 years",18,4,4,5,4,5,4,4,4,5,NA,4,5,5,4,5,4,4,4,4,NA,"E2225",43.795556032,-79.318124141,319420.479,4850415.385
2973414,4153604,2017,2019,1929,"PRIVATE",14,"Toronto-Danforth","569 BROADVIEW AVE",4,48,"2019-12-10",76,"Evaluation needs to be conducted in 2 years",15,4,4,5,3,4,4,NA,4,NA,4,3,3,5,3,4,4,NA,3,NA,NA,"S1428",43.6724718142,-79.3550560331,316472.52,4836734.465
2973415,4153608,2017,2019,1972,"TCHC",14,"Toronto-Danforth","717 BROADVIEW AVE",8,69,"2019-12-10",83,"Evaluation needs to be conducted in 2 years",18,4,4,5,4,4,3,5,4,5,NA,4,4,4,4,4,4,NA,4,4,5,"S1428",43.6751635121,-79.3574685355,316277.466,4837033.163
2973416,4285976,2017,2019,1992,"TCHC",9,"Davenport","55 RANKIN CRES",9,176,"2019-12-10",83,"Evaluation needs to be conducted in 2 years",19,4,4,5,4,4,5,4,4,4,NA,5,5,4,4,4,4,4,4,3,4,"S0929",43.658277925,-79.446387674,309108.405,4835149.792
2973417,4152865,2017,2019,1974,"PRIVATE",22,"Scarborough-Agincourt","3050 PHARMACY AVE",18,252,"2019-12-10",91,"Evaluation needs to be conducted in 3 years",19,5,4,5,5,4,5,4,5,5,NA,4,4,5,4,5,4,5,4,4,5,"E2221",43.7955806314,-79.3274423479,318670.875,4850415.581
2973418,4153799,2017,2019,1989,"PRIVATE",12,"Toronto-St. Paul's","77 ROEHAMPTON AVE",11,81,"2019-12-10",81,"Evaluation needs to be conducted in 2 years",19,4,4,5,4,4,4,4,3,4,4,4,4,5,4,4,4,4,4,4,NA,"S1221",43.708135683,-79.396161299,313152.656,4840692.662
2973419,4153826,2017,2019,1961,"PRIVATE",12,"Toronto-St. Paul's","100 ROEHAMPTON AVE",14,211,"2019-12-10",79,"Evaluation needs to be conducted in 2 years",20,4,4,5,4,4,4,4,4,3,4,4,4,5,4,4,4,3,3,4,4,"S1221",43.709038236,-79.395336521,313219.001,4840793.014
2973420,4153478,2017,2019,1995,"TCHC",13,"Toronto Centre","330 JARVIS ST",10,82,"2019-12-10",86,"Evaluation needs to be conducted in 3 years",18,5,5,5,4,4,5,4,4,5,NA,3,3,4,5,5,4,NA,5,3,4,"S1326",43.6625963867,-79.3770996431,314696.547,4835634.501
2973421,4153913,2017,2019,1982,"PRIVATE",12,"Toronto-St. Paul's","5 MALLORY GDNS",11,60,"2019-12-10",76,"Evaluation needs to be conducted in 2 years",17,4,4,4,3,4,4,NA,5,5,NA,4,3,5,3,4,3,3,3,4,NA,"S1232",43.69068475,-79.395885257,313177.321,4838753.869
2973422,4265057,2017,2019,1970,"PRIVATE",19,"Beaches-East York","2575 DANFORTH AVE",23,335,"2019-12-09",82,"Evaluation needs to be conducted in 2 years",19,5,3,5,3,3,5,3,3,5,5,3,4,4,5,4,5,5,5,3,NA,"S1933",43.688192794,-79.300317187,320882.019,4838491.074
2973423,4153798,2017,2019,1928,"PRIVATE",12,"Toronto-St. Paul's","63 ROEHAMPTON AVE",4,56,"2019-12-09",57,"Evaluation needs to be conducted in 1 year",14,3,3,3,3,3,2,NA,2,NA,NA,2,3,4,3,3,3,NA,3,NA,NA,"S1221",43.708035598,-79.396523762,313123.458,4840681.507
2973424,4154065,2017,2019,1950,"PRIVATE",19,"Beaches-East York","2908 ST CLAIR AVE E",4,31,"2019-12-09",87,"Evaluation needs to be conducted in 3 years",15,3,4,5,4,4,5,NA,3,NA,NA,5,5,5,5,4,5,NA,5,3,NA,"S1924",43.708358407,-79.3011672055,320808.442,4840730.288
2973425,4154243,2017,2019,2008,"TCHC",7,"Humber River-Black Creek","1900 SHEPPARD AVE W",4,27,"2019-12-09",71,"Evaluation needs to be conducted in 2 years",18,3,4,5,3,2,3,3,2,3,NA,3,4,5,4,4,4,NA,5,4,3,"W0732",43.740025128,-79.509714967,304001.81,4844230.158
2973426,4154036,2017,2019,1956,"PRIVATE",19,"Beaches-East York","100 GOODWOOD PARK CRT",5,102,"2019-12-09",94,"Evaluation needs to be conducted in 3 years",19,5,4,5,5,4,5,5,5,5,4,5,5,5,5,4,5,4,5,4,NA,"S1930",43.695437477,-79.296720543,321156.91,4839298.146
2973427,4154035,2017,2019,1960,"PRIVATE",19,"Beaches-East York","102 GOODWOOD PARK CRT",7,132,"2019-12-09",96,"Evaluation needs to be conducted in 3 years",19,5,4,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,4,NA,"S1930",43.695541815,-79.296047547,321224.249,4839308.335
2973428,4154034,2017,2019,1960,"PRIVATE",19,"Beaches-East York","104 GOODWOOD PARK CRT",7,122,"2019-12-09",96,"Evaluation needs to be conducted in 3 years",19,5,4,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,4,NA,"S1930",43.695428453,-79.295514265,321267.267,4839295.845
2973429,4156383,2017,2019,1961,"PRIVATE",19,"Beaches-East York","106 GOODWOOD PARK CRT",7,129,"2019-12-09",92,"Evaluation needs to be conducted in 3 years",19,5,4,5,5,4,5,3,4,5,5,5,4,5,5,4,5,5,5,4,NA,"S1930",43.695029178,-79.294709895,321332.216,4839251.643
2973430,4153726,2017,2019,1992,"SOCIAL HOUSING",19,"Beaches-East York","20 TRENT AVE",8,111,"2019-12-09",82,"Evaluation needs to be conducted in 2 years",19,3,3,3,5,5,5,5,5,5,NA,3,3,2,5,5,3,5,5,3,5,"S1933",43.688688452,-79.296041897,321226.558,4838546.955
2973431,4154157,2017,2019,1966,"PRIVATE",15,"Don Valley West","75 THORNCLIFFE PARK DR",17,308,"2019-12-09",62,"Evaluation needs to be conducted in 1 year",19,3,3,3,3,3,3,2,3,4,3,3,3,5,3,2,2,3,4,4,NA,"N1533",43.705284648,-79.341449141,317562.511,4840382.789
2973432,4155288,2017,2019,1960,"PRIVATE",3,"Etobicoke-Lakeshore","186 STEPHEN DR",5,48,"2019-12-09",88,"Evaluation needs to be conducted in 3 years",18,4,5,3,5,4,5,NA,4,4,4,4,4,5,4,4,5,5,5,5,NA,"W0327",43.640530203,-79.488846855,305685.065,4833173.273
2973433,4153727,2017,2019,1994,"SOCIAL HOUSING",19,"Beaches-East York","62 DAWES RD",4,14,"2019-12-09",75,"Evaluation needs to be conducted in 2 years",15,3,3,5,5,3,5,NA,3,NA,NA,4,3,5,3,3,3,NA,3,5,NA,"S1930",43.6901517338,-79.2971549611,321136.691,4838708.346
2973434,4154111,2017,2019,1962,"PRIVATE",14,"Toronto-Danforth","25 COSBURN AVE",22,129,"2019-12-09",72,"Evaluation needs to be conducted in 2 years",18,4,4,4,2,4,4,3,4,4,NA,2,4,3,4,4,4,4,4,3,NA,"S1421",43.6881435504,-79.3536043403,316586.531,4838475.75
2973435,4154130,2017,2019,1965,"PRIVATE",14,"Toronto-Danforth","50 COSBURN AVE",12,173,"2019-12-09",74,"Evaluation needs to be conducted in 2 years",19,5,4,5,4,4,4,4,4,3,4,4,4,5,2,3,4,2,3,2,NA,"S1421",43.6891373921,-79.3519022582,316723.546,4838586.397
2973436,4154129,2017,2019,1970,"PRIVATE",14,"Toronto-Danforth","80 COSBURN AVE",15,84,"2019-12-09",85,"Evaluation needs to be conducted in 2 years",19,4,5,5,4,5,4,4,4,4,4,3,4,5,4,5,5,4,4,4,NA,"S1421",43.689297082,-79.3509250845,316802.284,4838604.27
2973437,4154115,2017,2019,1960,"PRIVATE",14,"Toronto-Danforth","101 COSBURN AVE",10,73,"2019-12-09",79,"Evaluation needs to be conducted in 2 years",19,4,4,4,4,5,3,4,4,3,4,4,4,5,4,5,4,5,3,2,NA,"S1421",43.6889519222,-79.3496273223,316906.969,4838566.104
2973438,4155513,2017,2019,1967,"PRIVATE",3,"Etobicoke-Lakeshore","2 ROYAL YORK RD",6,60,"2019-12-09",76,"Evaluation needs to be conducted in 2 years",18,4,4,4,3,4,3,NA,3,3,4,3,4,5,4,4,4,3,5,4,NA,"W0335",43.6027168332,-79.4930979742,305341.508,4828975.031
2973439,4155756,NA,2019,1927,"PRIVATE",12,"Toronto-St. Paul's","6 PINEWOOD AVE",3,11,"2019-12-09",44,"Building Audit",14,2,3,1,2,NA,3,NA,3,NA,NA,2,2,5,1,1,2,2,2,NA,NA,"S1229",43.682454983,-79.425041007,310827.715,4837837.046
2973440,4154973,NA,2019,1925,"PRIVATE",12,"Toronto-St. Paul's","8 PINEWOOD AVE",3,11,"2019-12-09",48,"Building Audit",15,2,3,3,2,2,3,NA,3,NA,NA,2,2,5,1,2,2,2,2,NA,NA,"S1229",43.682584046,-79.425180892,310816.424,4837851.375
2973441,4156036,2017,2019,1996,"SOCIAL HOUSING",14,"Toronto-Danforth","17 RENWICK CRES",4,80,"2019-12-09",74,"Evaluation needs to be conducted in 2 years",17,3,4,5,3,3,3,3,2,4,NA,4,4,5,4,4,4,4,4,NA,NA,"S1441",43.66049693,-79.336536519,317958.359,4835419.239
2973442,4154075,2017,2019,1967,"PRIVATE",19,"Beaches-East York","195 BARRINGTON AVE",18,250,"2019-12-09",86,"Evaluation needs to be conducted in 3 years",19,4,3,5,4,5,5,4,4,5,4,4,5,5,4,4,4,4,5,4,NA,"S1930",43.694879113,-79.302941491,320674.674,4839242.939
2973443,4154006,2017,2019,1961,"PRIVATE",8,"Eglinton-Lawrence","1112 AVENUE RD",4,13,"2019-12-09",76,"Evaluation needs to be conducted in 2 years",16,4,4,5,4,3,4,NA,3,NA,NA,4,4,5,3,4,4,3,4,3,NA,"N0833",43.708287839,-79.4106432574,311985.806,4840707.244
2973444,4154202,2017,2019,1954,"PRIVATE",15,"Don Valley West","894 EGLINTON AVE E",4,44,"2019-12-09",80,"Evaluation needs to be conducted in 2 years",17,4,4,4,4,4,3,NA,3,NA,4,5,4,5,4,4,3,5,4,4,NA,"N1529",43.71415005,-79.3634434361,315788.515,4841363.628
2973445,4153804,2017,2019,1972,"TCHC",12,"Toronto-St. Paul's","220 EGLINTON AVE E",10,99,"2019-12-09",66,"Evaluation needs to be conducted in 2 years",16,3,3,4,2,3,3,NA,4,3,NA,2,4,3,4,4,4,NA,4,3,NA,"S1221",43.7083967721,-79.391625027,313518.471,4840721.175
2973446,4153951,2017,2019,1957,"PRIVATE",8,"Eglinton-Lawrence","564 EGLINTON AVE W",5,25,"2019-12-09",66,"Evaluation needs to be conducted in 2 years",16,3,3,2,3,3,3,NA,3,3,NA,4,4,5,4,3,3,3,4,NA,NA,"N0833",43.7031541679,-79.4167347676,311495.469,4840136.385
2973447,4154109,2017,2019,1992,"SOCIAL HOUSING",14,"Toronto-Danforth","156 FLOYD AVE",6,41,"2019-12-09",90,"Evaluation needs to be conducted in 3 years",20,4,5,5,5,4,5,5,5,4,4,5,4,5,4,5,4,4,4,4,5,"S1421",43.6876986854,-79.3490675447,316952.351,4838426.955
2973448,4154119,2017,2019,1966,"PRIVATE",14,"Toronto-Danforth","100 GOWAN AVE",17,121,"2019-12-09",84,"Evaluation needs to be conducted in 2 years",20,5,5,5,4,4,4,4,4,4,4,3,5,5,4,4,4,4,4,3,5,"S1421",43.6883007663,-79.3508994916,316804.549,4838493.588
2973449,4233372,2017,2019,1975,"PRIVATE",12,"Toronto-St. Paul's","40 SOUDAN AVE",14,66,"2019-12-09",96,"Evaluation needs to be conducted in 3 years",18,5,5,5,4,5,5,5,5,5,4,5,4,5,5,5,5,NA,5,4,NA,"S1228",43.7049414095,-79.3965572814,313121.445,4840336.79
2973450,4156296,2017,2019,1963,"PRIVATE",12,"Toronto-St. Paul's","33 HOLLY ST",14,162,"2019-12-09",85,"Evaluation needs to be conducted in 2 years",16,5,4,5,4,4,4,NA,5,4,4,4,4,5,4,4,4,NA,4,NA,NA,"S1228",NA,NA,313151.623,4840442.969
2973451,4156163,2017,2019,1967,"PRIVATE",12,"Toronto-St. Paul's","50 HOLLY ST",15,145,"2019-12-09",80,"Evaluation needs to be conducted in 2 years",18,4,5,4,4,NA,3,4,4,4,NA,3,3,5,4,4,4,4,4,4,5,"S1228",43.7058910324,-79.3966825426,313111.219,4840442.282
2973452,4153779,2017,2019,1993,"SOCIAL HOUSING",12,"Toronto-St. Paul's","78 HOLLY ST",16,127,"2019-12-09",79,"Evaluation needs to be conducted in 2 years",18,4,4,4,3,4,4,4,5,4,NA,3,4,5,4,4,4,4,4,3,NA,"S1228",43.7063503756,-79.3969151981,313092.405,4840493.291
2973453,4154808,2017,2019,1974,"PRIVATE",17,"Don Valley North","75 HAVENBROOK BLVD",14,201,"2019-12-09",72,"Evaluation needs to be conducted in 2 years",20,4,3,4,4,4,4,3,3,4,4,4,4,3,3,3,3,4,3,3,5,"N1730",43.7682616864,-79.348101055,317013.924,4847377.263
2973454,4153751,NA,2019,1955,"PRIVATE",11,"University-Rosedale","171 ST CLAIR AVE E",4,36,"2019-12-09",63,"Evaluation needs to be conducted in 1 year",19,3,3,5,2,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,NA,"S1121",43.689555816,-79.3860183305,313973.181,4838628.565
2973455,4156573,2017,2019,1964,"PRIVATE",12,"Toronto-St. Paul's","18 BROWNLOW AVE",19,185,"2019-12-06",92,"Evaluation needs to be conducted in 3 years",20,5,5,5,4,4,4,5,5,4,5,4,5,5,4,5,5,4,5,4,5,"S1228",43.7064251605,-79.3912717139,313547.231,4840502.17
2973456,4154101,2017,2019,1962,"PRIVATE",14,"Toronto-Danforth","150 COSBURN AVE",12,153,"2019-12-05",77,"Evaluation needs to be conducted in 2 years",18,4,4,5,3,3,4,3,4,4,NA,4,3,5,4,3,4,4,4,4,NA,"S1422",43.6902830528,-79.3461159995,317189.748,4838714.494
2973457,4154054,2017,2019,1971,"PRIVATE",19,"Beaches-East York","8 PARK VISTA",8,56,"2019-12-05",89,"Evaluation needs to be conducted in 3 years",18,5,5,5,4,5,5,NA,4,4,4,4,5,5,4,4,4,5,4,4,NA,"S1927",43.6985479321,-79.2974887076,321107.534,4839641.066
2973458,4156247,2017,2019,1920,"PRIVATE",19,"Beaches-East York","85 SILVER BIRCH AVE",4,16,"2019-12-05",76,"Evaluation needs to be conducted in 2 years",14,4,4,4,4,NA,3,NA,3,NA,NA,4,3,5,4,4,4,3,4,NA,NA,"S1942",43.6729751909,-79.2849229366,322127.679,4836802.572
2973459,4225861,2017,2019,1960,"PRIVATE",19,"Beaches-East York","2893 ST CLAIR AVE E",3,12,"2019-12-05",95,"Evaluation needs to be conducted in 3 years",15,4,4,5,5,4,5,NA,5,NA,NA,5,5,5,5,4,5,NA,5,5,NA,"S1927",43.7075826149,-79.3019433825,320746.095,4840643.954
2973460,4225867,2017,2019,1960,"PRIVATE",19,"Beaches-East York","2897 ST CLAIR AVE E",3,12,"2019-12-05",92,"Evaluation needs to be conducted in 3 years",15,4,4,5,5,4,5,NA,5,NA,NA,5,5,5,3,4,5,NA,5,5,NA,"S1927",43.7076426726,-79.3016697664,320768.13,4840650.678
2973461,4153722,2017,2019,1962,"TCHC",19,"Beaches-East York","828 KINGSTON RD",7,147,"2019-12-05",82,"Evaluation needs to be conducted in 2 years",19,4,4,5,5,4,4,3,4,4,NA,4,4,5,4,4,4,4,4,4,4,"S1936",43.6805240722,-79.2921137026,321545.77,4837639.768
2973462,4264078,2017,2019,1970,"PRIVATE",19,"Beaches-East York","6 KINGSTON RD",3,16,"2019-12-05",68,"Evaluation needs to be conducted in 2 years",15,3,3,5,3,3,3,NA,3,NA,NA,3,4,5,3,3,3,NA,4,3,NA,"S1937",43.667917594,-79.31255405,319902.465,4836237.652
2973463,4153680,2017,2019,1959,"SOCIAL HOUSING",19,"Beaches-East York","136 KINGSTON RD",4,94,"2019-12-05",76,"Evaluation needs to be conducted in 2 years",16,4,4,5,4,4,3,NA,3,NA,NA,4,4,5,4,4,3,3,3,4,NA,"S1937",43.6707253488,-79.3116255888,319975.034,4836547.418
2973464,4153677,2017,2019,1960,"PRIVATE",19,"Beaches-East York","158 KINGSTON RD",4,44,"2019-12-05",74,"Evaluation needs to be conducted in 2 years",17,3,4,5,4,3,3,NA,3,NA,3,4,4,5,4,4,3,4,4,3,NA,"S1937",43.6712621487,-79.3112236755,320007.309,4836607.128
2973465,4153715,2017,2019,1958,"PRIVATE",19,"Beaches-East York","474 KINGSTON RD",4,38,"2019-12-05",82,"Evaluation needs to be conducted in 2 years",17,4,4,5,4,4,3,NA,4,NA,4,5,4,5,4,4,4,4,4,4,NA,"S1935",43.6776882643,-79.3033656117,320639.297,4837322.513
2973466,4153689,2017,2019,1958,"PRIVATE",19,"Beaches-East York","485 KINGSTON RD",9,115,"2019-12-05",81,"Evaluation needs to be conducted in 2 years",18,5,4,5,4,4,3,4,4,4,NA,4,4,5,4,4,4,4,4,3,NA,"S1938",43.6770057778,-79.3030883867,320661.829,4837246.744
2973467,4153690,2018,2019,1950,"PRIVATE",19,"Beaches-East York","501 KINGSTON RD",7,75,"2019-12-05",78,"Evaluation needs to be conducted in 2 years",18,4,4,5,4,3,4,NA,4,4,4,4,4,5,3,4,4,4,3,3,NA,"S1938",NA,NA,320697.34,4837263.304
2973468,4153714,2017,2019,1992,"TCHC",19,"Beaches-East York","520 KINGSTON RD",5,108,"2019-12-05",80,"Evaluation needs to be conducted in 2 years",18,4,4,5,4,4,4,4,4,4,NA,4,4,5,4,4,4,3,4,3,NA,"S1935",43.67824727,-79.302446163,320713.024,4837385.748
2973469,4153713,2017,2019,1954,"TCHC",19,"Beaches-East York","530 KINGSTON RD",3,90,"2019-12-05",76,"Evaluation needs to be conducted in 2 years",18,4,4,5,3,3,4,4,4,4,NA,3,4,5,3,4,3,4,3,4,NA,"S1935",43.678265379,-79.301899491,320757.097,4837387.866
2973470,4153712,2017,2019,1985,"SOCIAL HOUSING",19,"Beaches-East York","550 KINGSTON RD",7,138,"2019-12-05",74,"Evaluation needs to be conducted in 2 years",19,4,4,5,3,3,3,3,4,4,NA,3,3,3,4,4,4,4,4,4,4,"S1935",43.678459127,-79.301455802,320792.82,4837409.477
2973471,4153579,2017,2019,1891,"SOCIAL HOUSING",13,"Toronto Centre","434 GERRARD ST E",3,16,"2019-12-05",77,"Evaluation needs to be conducted in 2 years",14,4,4,4,3,4,4,NA,3,NA,NA,3,4,5,3,5,4,NA,4,NA,NA,"S1327",43.663410889,-79.361416269,315961.044,4835727.915
2973472,4153701,2017,2019,1960,"PRIVATE",19,"Beaches-East York","1636 GERRARD ST E",6,48,"2019-12-05",77,"Evaluation needs to be conducted in 2 years",18,5,5,4,3,3,4,NA,4,4,3,4,4,5,4,4,4,5,2,2,NA,"S1934",43.675962884,-79.319872249,319308.507,4837128.786
2973473,4274443,2017,2019,1950,"SOCIAL HOUSING",19,"Beaches-East York","1845 GERRARD ST E",3,20,"2019-12-05",75,"Evaluation needs to be conducted in 2 years",15,3,4,4,3,3,4,NA,4,NA,NA,3,4,5,3,4,4,NA,3,NA,5,"S1934",43.6789313612,-79.3134909905,319822.568,4837458.76
2973474,4153711,2017,2019,1957,"PRIVATE",19,"Beaches-East York","600 KINGSTON RD",8,68,"2019-12-05",75,"Evaluation needs to be conducted in 2 years",17,4,4,5,4,4,3,NA,4,NA,3,4,3,5,3,4,4,4,3,3,NA,"S1935",43.6788159908,-79.2997075141,320933.949,4837448.512
2973475,4155704,2017,2019,1994,"SOCIAL HOUSING",19,"Beaches-East York","656 KINGSTON RD",6,106,"2019-12-05",79,"Evaluation needs to be conducted in 2 years",19,4,4,5,3,4,4,3,4,4,NA,4,4,4,4,4,4,4,4,3,5,"S1936",43.679168172,-79.297693338,321095.995,4837488.989
2973476,4153721,2017,2019,1971,"PRIVATE",19,"Beaches-East York","700 KINGSTON RD",7,38,"2019-12-05",68,"Evaluation needs to be conducted in 2 years",17,4,4,5,3,3,3,NA,3,3,NA,3,3,5,3,2,4,4,4,2,NA,"S1936",43.679427643,-79.296686038,321177.143,4837518.012
2973477,4153724,2017,2019,1991,"TCHC",19,"Beaches-East York","2390 GERRARD ST E",4,16,"2019-12-05",69,"Evaluation needs to be conducted in 2 years",15,4,3,2,3,3,3,NA,4,NA,NA,4,3,5,4,4,4,NA,3,3,NA,"S1933",43.686322989,-79.290283704,321691.453,4838285.303
2973478,4155950,2018,2019,1953,"PRIVATE",19,"Beaches-East York","5 STAG HILL DR",4,15,"2019-12-05",83,"Evaluation needs to be conducted in 2 years",16,3,3,5,4,3,5,NA,3,NA,4,4,5,5,4,4,5,NA,5,4,NA,"S1927",43.703301637,-79.310988273,319989.443,4840181.689
2973479,4156176,2018,2019,1953,"PRIVATE",19,"Beaches-East York","7 STAG HILL DR",4,37,"2019-12-05",85,"Evaluation needs to be conducted in 2 years",17,3,3,5,4,4,5,NA,3,NA,4,4,5,5,4,4,5,5,5,4,NA,"S1927",43.703054654,-79.310513888,320053.882,4840170.906
2973480,4153682,2017,2019,1920,"PRIVATE",19,"Beaches-East York","223 WOODBINE AVE",4,48,"2019-12-05",71,"Evaluation needs to be conducted in 2 years",15,3,3,5,4,4,4,NA,4,NA,NA,3,4,4,2,3,4,NA,3,3,NA,"S1938",43.6694252933,-79.3057875382,320446.145,4836404.056
2973481,4153698,2017,2019,1977,"PRIVATE",19,"Beaches-East York","650 WOODBINE AVE",4,38,"2019-12-05",97,"Evaluation needs to be conducted in 3 years",15,5,5,5,5,5,5,NA,5,NA,NA,5,5,5,4,5,5,NA,4,5,NA,"S1934",43.6782886904,-79.3101324427,320093.528,4837387.965
2973482,4153717,2017,2019,1987,"SOCIAL HOUSING",19,"Beaches-East York","751 WOODBINE AVE",5,97,"2019-12-05",74,"Evaluation needs to be conducted in 2 years",19,3,4,4,3,3,4,4,4,4,5,3,4,5,3,4,4,3,3,3,NA,"S1935",43.680524762,-79.3102839398,320080.746,4837636.366
2973483,4154071,2017,2019,1970,"PRIVATE",19,"Beaches-East York","1017 WOODBINE AVE",6,59,"2019-12-05",88,"Evaluation needs to be conducted in 3 years",18,5,5,5,5,5,4,NA,5,4,4,4,5,4,4,4,4,5,3,4,NA,"S1929",43.6871475081,-79.3130882633,319852.972,4838371.631
2973484,4154070,2017,2019,1950,"PRIVATE",19,"Beaches-East York","189 CEDARVALE AVE",6,78,"2019-12-05",94,"Evaluation needs to be conducted in 3 years",18,5,5,4,5,5,4,NA,5,5,5,5,5,5,4,5,5,5,4,4,NA,"S1929",43.689396815,-79.3119405791,319944.937,4838621.723
2973485,4153674,2017,2019,1995,"SOCIAL HOUSING",19,"Beaches-East York","123 COXWELL AVE",3,13,"2019-12-05",79,"Evaluation needs to be conducted in 2 years",16,3,4,5,4,4,4,NA,4,NA,3,4,4,5,3,4,4,NA,4,4,NA,"S1937",43.6698161288,-79.3176657334,319488.188,4836445.326
2973486,4153702,2017,2019,2002,"SOCIAL HOUSING",19,"Beaches-East York","425 COXWELL AVE",3,30,"2019-12-05",87,"Evaluation needs to be conducted in 3 years",18,5,5,5,4,4,4,4,4,4,NA,4,4,5,5,4,4,5,4,4,NA,"S1934",43.677485169,-79.320862391,319224.366,4837313.075
2973487,4153704,2017,2019,1993,"TCHC",19,"Beaches-East York","7 COATSWORTH CRES",6,48,"2019-12-05",96,"Evaluation needs to be conducted in 3 years",20,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,4,5,5,4,5,"S1931",43.6797322246,-79.3217059206,319160.021,4837546.269
2973488,4153705,2017,2019,1989,"SOCIAL HOUSING",19,"Beaches-East York","11 COATSWORTH CRES",6,174,"2019-12-05",88,"Evaluation needs to be conducted in 3 years",19,4,4,5,4,4,3,4,5,5,NA,5,4,5,5,4,4,5,5,4,5,"S1931",43.678997338,-79.321136292,319209.196,4837481.659
2973489,4154050,2017,2019,1965,"PRIVATE",19,"Beaches-East York","195 REXLEIGH DR",6,106,"2019-12-05",86,"Evaluation needs to be conducted in 3 years",18,5,4,5,4,5,3,NA,4,5,3,4,5,5,4,4,4,5,5,3,NA,"S1927",43.704991699,-79.305610532,320450.958,4840356.382
2973490,4156031,2017,2019,1965,"PRIVATE",19,"Beaches-East York","165 BARRINGTON AVE",19,265,"2019-12-05",82,"Evaluation needs to be conducted in 2 years",19,5,5,5,4,4,5,3,4,4,4,4,5,3,4,4,4,5,3,3,NA,"S1930",NA,NA,320678.849,4839169.774
2973491,4153708,2017,2019,1960,"PRIVATE",19,"Beaches-East York","5 BENLAMOND AVE",5,55,"2019-12-05",89,"Evaluation needs to be conducted in 3 years",16,5,5,5,5,4,3,NA,4,5,NA,5,5,5,4,4,4,NA,4,4,NA,"S1935",43.680371012,-79.299397904,320958.234,4837622.283
2973492,4155755,2017,2019,1970,"SOCIAL HOUSING",19,"Beaches-East York","17 EDGEWOOD AVE",3,30,"2019-12-05",71,"Evaluation needs to be conducted in 2 years",17,3,3,5,3,3,3,NA,3,NA,NA,4,3,4,4,4,4,3,4,4,3,"S1937",43.670262063,-79.312623636,319894.407,4836496.722
2973493,4153675,2017,2019,1959,"SOCIAL HOUSING",19,"Beaches-East York","23 EDGEWOOD AVE",4,24,"2019-12-05",70,"Evaluation needs to be conducted in 2 years",16,3,3,5,3,5,3,NA,3,NA,NA,3,4,5,4,4,3,2,3,3,NA,"S1937",43.670497618,-79.313073089,319858.105,4836522.81
2973494,4154078,2017,2019,1974,"PRIVATE",19,"Beaches-East York","75 EASTDALE AVE",15,235,"2019-12-05",87,"Evaluation needs to be conducted in 3 years",19,5,4,5,4,5,4,5,4,4,4,5,5,5,4,5,4,4,4,3,NA,"S1930",43.6951670415,-79.300346352,320878.089,4839264.916
2973495,4154076,2017,2019,1969,"PRIVATE",19,"Beaches-East York","90 EASTDALE AVE",24,383,"2019-12-05",83,"Evaluation needs to be conducted in 2 years",18,5,4,5,4,4,3,4,4,4,NA,5,5,5,4,4,4,4,3,4,NA,"S1930",43.6946110438,-79.3012502948,320805.368,4839202.978
2973496,4153709,2017,2019,1974,"PRIVATE",19,"Beaches-East York","50 MAIN ST",5,38,"2019-12-05",72,"Evaluation needs to be conducted in 2 years",19,4,4,5,4,3,3,3,3,4,3,4,4,5,3,3,4,3,3,3,NA,"S1935",43.680228436,-79.298774503,321008.536,4837606.565
2973497,4244521,2017,2019,1969,"PRIVATE",19,"Beaches-East York","255 MAIN ST",9,128,"2019-12-05",83,"Evaluation needs to be conducted in 2 years",19,5,4,5,4,4,5,3,4,5,4,4,4,5,4,4,3,5,4,3,NA,"S1933",43.687299065,-79.300651307,320855.319,4838391.723
